timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.71449E+12,62531,HomePage,200,OK,New Thread 1-28,text,TRUE,,1154400,232,50,50,https://www.daraz.com.bd/,224,0,169
1.71449E+12,224,HomePage-0,301,Moved Permanently,New Thread 1-28,text,TRUE,,815,114,50,50,https://daraz.com.bd/,224,0,169
1.71449E+12,62306,HomePage-1,200,OK,New Thread 1-28,text,TRUE,,1153585,118,50,50,https://www.daraz.com.bd/,826,0,538
1.71449E+12,64439,HomePage,200,OK,New Thread 1-43,text,TRUE,,1154347,232,50,50,https://www.daraz.com.bd/,232,0,177
1.71449E+12,232,HomePage-0,301,Moved Permanently,New Thread 1-43,text,TRUE,,815,114,50,50,https://daraz.com.bd/,232,0,177
1.71449E+12,64206,HomePage-1,200,OK,New Thread 1-43,text,TRUE,,1153532,118,50,50,https://www.daraz.com.bd/,2642,0,245
1.71449E+12,67423,HomePage,200,OK,New Thread 1-3,text,TRUE,,1154347,232,50,50,https://www.daraz.com.bd/,670,0,610
1.71449E+12,674,HomePage-0,301,Moved Permanently,New Thread 1-3,text,TRUE,,815,114,50,50,https://daraz.com.bd/,670,0,610
1.71449E+12,66745,HomePage-1,200,OK,New Thread 1-3,text,TRUE,,1153532,118,50,50,https://www.daraz.com.bd/,940,0,549
1.71449E+12,69145,HomePage,200,OK,New Thread 1-12,text,TRUE,,1154347,232,50,50,https://www.daraz.com.bd/,515,0,455
1.71449E+12,519,HomePage-0,301,Moved Permanently,New Thread 1-12,text,TRUE,,815,114,50,50,https://daraz.com.bd/,515,0,455
1.71449E+12,68624,HomePage-1,200,OK,New Thread 1-12,text,TRUE,,1153532,118,50,50,https://www.daraz.com.bd/,637,0,546
1.71449E+12,69239,HomePage,200,OK,New Thread 1-33,text,TRUE,,1154320,232,50,50,https://www.daraz.com.bd/,237,0,182
1.71449E+12,237,HomePage-0,301,Moved Permanently,New Thread 1-33,text,TRUE,,815,114,50,50,https://daraz.com.bd/,237,0,182
1.71449E+12,69001,HomePage-1,200,OK,New Thread 1-33,text,TRUE,,1153505,118,50,50,https://www.daraz.com.bd/,828,0,426
1.71449E+12,70127,HomePage,200,OK,New Thread 1-23,text,TRUE,,1154400,232,50,50,https://www.daraz.com.bd/,295,0,235
1.71449E+12,299,HomePage-0,301,Moved Permanently,New Thread 1-23,text,TRUE,,815,114,50,50,https://daraz.com.bd/,295,0,235
1.71449E+12,69825,HomePage-1,200,OK,New Thread 1-23,text,TRUE,,1153585,118,50,50,https://www.daraz.com.bd/,9790,0,561
1.71449E+12,70572,HomePage,200,OK,New Thread 1-25,text,TRUE,,1154383,232,50,50,https://www.daraz.com.bd/,253,0,193
1.71449E+12,257,HomePage-0,301,Moved Permanently,New Thread 1-25,text,TRUE,,815,114,50,50,https://daraz.com.bd/,253,0,193
1.71449E+12,70313,HomePage-1,200,OK,New Thread 1-25,text,TRUE,,1153568,118,50,50,https://www.daraz.com.bd/,605,0,544
1.71449E+12,71948,HomePage,200,OK,New Thread 1-27,text,TRUE,,1154340,232,50,50,https://www.daraz.com.bd/,224,0,169
1.71449E+12,224,HomePage-0,301,Moved Permanently,New Thread 1-27,text,TRUE,,815,114,50,50,https://daraz.com.bd/,224,0,169
1.71449E+12,71724,HomePage-1,200,OK,New Thread 1-27,text,TRUE,,1153525,118,50,50,https://www.daraz.com.bd/,1080,0,559
1.71449E+12,72288,HomePage,200,OK,New Thread 1-18,text,TRUE,,1154503,232,50,50,https://www.daraz.com.bd/,395,0,334
1.71449E+12,398,HomePage-0,301,Moved Permanently,New Thread 1-18,text,TRUE,,815,114,50,50,https://daraz.com.bd/,395,0,334
1.71449E+12,71887,HomePage-1,200,OK,New Thread 1-18,text,TRUE,,1153688,118,50,50,https://www.daraz.com.bd/,1940,0,548
1.71449E+12,77805,HomePage,200,OK,New Thread 1-4,text,TRUE,,1154390,232,50,50,https://www.daraz.com.bd/,670,0,610
1.71449E+12,674,HomePage-0,301,Moved Permanently,New Thread 1-4,text,TRUE,,815,114,50,50,https://daraz.com.bd/,670,0,610
1.71449E+12,77128,HomePage-1,200,OK,New Thread 1-4,text,TRUE,,1153575,118,50,50,https://www.daraz.com.bd/,3028,0,553
1.71449E+12,81387,HomePage,200,OK,New Thread 1-16,text,TRUE,,1154384,232,50,50,https://www.daraz.com.bd/,437,0,375
1.71449E+12,439,HomePage-0,301,Moved Permanently,New Thread 1-16,text,TRUE,,815,114,50,50,https://daraz.com.bd/,437,0,375
1.71449E+12,80946,HomePage-1,200,OK,New Thread 1-16,text,TRUE,,1153569,118,50,50,https://www.daraz.com.bd/,1332,0,548
1.71449E+12,81659,HomePage,200,OK,New Thread 1-10,text,TRUE,,1154384,232,50,50,https://www.daraz.com.bd/,556,0,497
1.71449E+12,560,HomePage-0,301,Moved Permanently,New Thread 1-10,text,TRUE,,815,114,50,50,https://daraz.com.bd/,556,0,497
1.71449E+12,81097,HomePage-1,200,OK,New Thread 1-10,text,TRUE,,1153569,118,50,50,https://www.daraz.com.bd/,1506,0,544
1.71449E+12,81970,HomePage,200,OK,New Thread 1-46,text,TRUE,,1154347,232,50,50,https://www.daraz.com.bd/,223,0,167
1.71449E+12,223,HomePage-0,301,Moved Permanently,New Thread 1-46,text,TRUE,,815,114,50,50,https://daraz.com.bd/,223,0,167
1.71449E+12,81746,HomePage-1,200,OK,New Thread 1-46,text,TRUE,,1153532,118,50,50,https://www.daraz.com.bd/,2589,0,202
1.71449E+12,84293,HomePage,200,OK,New Thread 1-45,text,TRUE,,1154357,232,50,50,https://www.daraz.com.bd/,233,0,177
1.71449E+12,233,HomePage-0,301,Moved Permanently,New Thread 1-45,text,TRUE,,815,114,50,50,https://daraz.com.bd/,233,0,177
1.71449E+12,84059,HomePage-1,200,OK,New Thread 1-45,text,TRUE,,1153542,118,50,50,https://www.daraz.com.bd/,4905,0,206
1.71449E+12,85653,HomePage,200,OK,New Thread 1-6,text,TRUE,,1154365,232,50,50,https://www.daraz.com.bd/,638,0,576
1.71449E+12,640,HomePage-0,301,Moved Permanently,New Thread 1-6,text,TRUE,,815,114,50,50,https://daraz.com.bd/,638,0,576
1.71449E+12,85011,HomePage-1,200,OK,New Thread 1-6,text,TRUE,,1153550,118,50,50,https://www.daraz.com.bd/,617,0,545
1.71449E+12,87605,HomePage,200,OK,New Thread 1-38,text,TRUE,,1154331,232,50,50,https://www.daraz.com.bd/,239,0,179
1.71449E+12,239,HomePage-0,301,Moved Permanently,New Thread 1-38,text,TRUE,,815,114,50,50,https://daraz.com.bd/,239,0,179
1.71449E+12,87366,HomePage-1,200,OK,New Thread 1-38,text,TRUE,,1153516,118,50,50,https://www.daraz.com.bd/,2870,0,332
1.71449E+12,87588,HomePage,200,OK,New Thread 1-48,text,TRUE,,1154347,232,50,50,https://www.daraz.com.bd/,242,0,187
1.71449E+12,242,HomePage-0,301,Moved Permanently,New Thread 1-48,text,TRUE,,815,114,50,50,https://daraz.com.bd/,242,0,187
1.71449E+12,87346,HomePage-1,200,OK,New Thread 1-48,text,TRUE,,1153532,118,50,50,https://www.daraz.com.bd/,889,0,508
1.71449E+12,88127,HomePage,200,OK,New Thread 1-22,text,TRUE,,1154374,232,50,50,https://www.daraz.com.bd/,315,0,255
1.71449E+12,319,HomePage-0,301,Moved Permanently,New Thread 1-22,text,TRUE,,815,114,50,50,https://daraz.com.bd/,315,0,255
1.71449E+12,87805,HomePage-1,200,OK,New Thread 1-22,text,TRUE,,1153559,118,50,50,https://www.daraz.com.bd/,1938,0,548
1.71449E+12,88929,HomePage,200,OK,New Thread 1-1,text,TRUE,,1154327,232,50,50,https://www.daraz.com.bd/,677,0,610
1.71449E+12,677,HomePage-0,301,Moved Permanently,New Thread 1-1,text,TRUE,,815,114,50,50,https://daraz.com.bd/,677,0,610
1.71449E+12,88251,HomePage-1,200,OK,New Thread 1-1,text,TRUE,,1153512,118,50,50,https://www.daraz.com.bd/,2958,0,551
1.71449E+12,88854,HomePage,200,OK,New Thread 1-41,text,TRUE,,1154364,232,50,50,https://www.daraz.com.bd/,224,0,167
1.71449E+12,224,HomePage-0,301,Moved Permanently,New Thread 1-41,text,TRUE,,815,114,50,50,https://daraz.com.bd/,224,0,167
1.71449E+12,88629,HomePage-1,200,OK,New Thread 1-41,text,TRUE,,1153549,118,50,50,https://www.daraz.com.bd/,431,0,295
1.71449E+12,89780,HomePage,200,OK,New Thread 1-21,text,TRUE,,1154359,232,50,50,https://www.daraz.com.bd/,335,0,275
1.71449E+12,339,HomePage-0,301,Moved Permanently,New Thread 1-21,text,TRUE,,815,114,50,50,https://daraz.com.bd/,335,0,275
1.71449E+12,89438,HomePage-1,200,OK,New Thread 1-21,text,TRUE,,1153544,118,50,50,https://www.daraz.com.bd/,2994,0,554
1.71449E+12,89711,HomePage,200,OK,New Thread 1-26,text,TRUE,,1154371,232,50,50,https://www.daraz.com.bd/,235,0,175
1.71449E+12,239,HomePage-0,301,Moved Permanently,New Thread 1-26,text,TRUE,,815,114,50,50,https://daraz.com.bd/,235,0,175
1.71449E+12,89469,HomePage-1,200,OK,New Thread 1-26,text,TRUE,,1153556,118,50,50,https://www.daraz.com.bd/,952,0,555
1.71449E+12,89920,HomePage,200,OK,New Thread 1-36,text,TRUE,,1154364,232,50,50,https://www.daraz.com.bd/,238,0,184
1.71449E+12,238,HomePage-0,301,Moved Permanently,New Thread 1-36,text,TRUE,,815,114,50,50,https://daraz.com.bd/,238,0,184
1.71449E+12,89681,HomePage-1,200,OK,New Thread 1-36,text,TRUE,,1153549,118,50,50,https://www.daraz.com.bd/,899,0,365
1.71449E+12,91887,HomePage,200,OK,New Thread 1-31,text,TRUE,,1154363,232,50,50,https://www.daraz.com.bd/,226,0,169
1.71449E+12,226,HomePage-0,301,Moved Permanently,New Thread 1-31,text,TRUE,,815,114,50,50,https://daraz.com.bd/,226,0,169
1.71449E+12,91661,HomePage-1,200,OK,New Thread 1-31,text,TRUE,,1153548,118,50,50,https://www.daraz.com.bd/,639,0,502
1.71449E+12,95205,HomePage,200,OK,New Thread 1-14,text,TRUE,,1154354,232,50,50,https://www.daraz.com.bd/,475,0,415
1.71449E+12,479,HomePage-0,301,Moved Permanently,New Thread 1-14,text,TRUE,,815,114,50,50,https://daraz.com.bd/,475,0,415
1.71449E+12,94724,HomePage-1,200,OK,New Thread 1-14,text,TRUE,,1153539,118,50,50,https://www.daraz.com.bd/,1162,0,541
1.71449E+12,95150,HomePage,200,OK,New Thread 1-40,text,TRUE,,1154324,232,50,50,https://www.daraz.com.bd/,222,0,167
1.71449E+12,222,HomePage-0,301,Moved Permanently,New Thread 1-40,text,TRUE,,815,114,50,50,https://daraz.com.bd/,222,0,167
1.71449E+12,94928,HomePage-1,200,OK,New Thread 1-40,text,TRUE,,1153509,118,50,50,https://www.daraz.com.bd/,474,0,330
1.71449E+12,95733,HomePage,200,OK,New Thread 1-35,text,TRUE,,1154383,232,50,50,https://www.daraz.com.bd/,221,0,166
1.71449E+12,221,HomePage-0,301,Moved Permanently,New Thread 1-35,text,TRUE,,815,114,50,50,https://daraz.com.bd/,221,0,166
1.71449E+12,95511,HomePage-1,200,OK,New Thread 1-35,text,TRUE,,1153568,118,50,50,https://www.daraz.com.bd/,2900,0,404
1.71449E+12,96019,HomePage,200,OK,New Thread 1-32,text,TRUE,,1154347,232,50,50,https://www.daraz.com.bd/,232,0,177
1.71449E+12,232,HomePage-0,301,Moved Permanently,New Thread 1-32,text,TRUE,,815,114,50,50,https://daraz.com.bd/,232,0,177
1.71449E+12,95787,HomePage-1,200,OK,New Thread 1-32,text,TRUE,,1153532,118,50,50,https://www.daraz.com.bd/,1843,0,452
1.71449E+12,95914,HomePage,200,OK,New Thread 1-47,text,TRUE,,1154358,232,50,50,https://www.daraz.com.bd/,226,0,170
1.71449E+12,227,HomePage-0,301,Moved Permanently,New Thread 1-47,text,TRUE,,815,114,50,50,https://daraz.com.bd/,226,0,170
1.71449E+12,95687,HomePage-1,200,OK,New Thread 1-47,text,TRUE,,1153543,118,50,50,https://www.daraz.com.bd/,2623,0,180
1.71449E+12,97991,HomePage,200,OK,New Thread 1-34,text,TRUE,,1154394,232,50,50,https://www.daraz.com.bd/,233,0,177
1.71449E+12,233,HomePage-0,301,Moved Permanently,New Thread 1-34,text,TRUE,,815,114,50,50,https://daraz.com.bd/,233,0,177
1.71449E+12,97758,HomePage-1,200,OK,New Thread 1-34,text,TRUE,,1153579,118,50,50,https://www.daraz.com.bd/,2947,0,413
1.71449E+12,99522,HomePage,200,OK,New Thread 1-5,text,TRUE,,1154387,232,50,50,https://www.daraz.com.bd/,655,0,595
1.71449E+12,659,HomePage-0,301,Moved Permanently,New Thread 1-5,text,TRUE,,815,114,50,50,https://daraz.com.bd/,655,0,595
1.71449E+12,98861,HomePage-1,200,OK,New Thread 1-5,text,TRUE,,1153572,118,50,50,https://www.daraz.com.bd/,1573,0,541
1.71449E+12,104074,HomePage,200,OK,New Thread 1-20,text,TRUE,,1154325,232,50,50,https://www.daraz.com.bd/,356,0,296
1.71449E+12,360,HomePage-0,301,Moved Permanently,New Thread 1-20,text,TRUE,,815,114,50,50,https://daraz.com.bd/,356,0,296
1.71449E+12,103712,HomePage-1,200,OK,New Thread 1-20,text,TRUE,,1153510,118,50,50,https://www.daraz.com.bd/,1913,0,548
1.71449E+12,104433,HomePage,200,OK,New Thread 1-37,text,TRUE,,1154339,232,50,50,https://www.daraz.com.bd/,224,0,169
1.71449E+12,224,HomePage-0,301,Moved Permanently,New Thread 1-37,text,TRUE,,815,114,50,50,https://daraz.com.bd/,224,0,169
1.71449E+12,104209,HomePage-1,200,OK,New Thread 1-37,text,TRUE,,1153524,118,50,50,https://www.daraz.com.bd/,9806,0,366
1.71449E+12,105655,HomePage,200,OK,New Thread 1-7,text,TRUE,,1154368,232,50,50,https://www.daraz.com.bd/,613,0,553
1.71449E+12,617,HomePage-0,301,Moved Permanently,New Thread 1-7,text,TRUE,,815,114,50,50,https://daraz.com.bd/,613,0,553
1.71449E+12,105036,HomePage-1,200,OK,New Thread 1-7,text,TRUE,,1153553,118,50,50,https://www.daraz.com.bd/,657,0,548
1.71449E+12,108955,HomePage,200,OK,New Thread 1-13,text,TRUE,,1154388,232,50,50,https://www.daraz.com.bd/,497,0,437
1.71449E+12,501,HomePage-0,301,Moved Permanently,New Thread 1-13,text,TRUE,,815,114,50,50,https://daraz.com.bd/,497,0,437
1.71449E+12,108452,HomePage-1,200,OK,New Thread 1-13,text,TRUE,,1153573,118,50,50,https://www.daraz.com.bd/,677,0,544
1.71449E+12,109470,HomePage,200,OK,New Thread 1-11,text,TRUE,,1154381,232,50,50,https://www.daraz.com.bd/,536,0,476
1.71449E+12,540,HomePage-0,301,Moved Permanently,New Thread 1-11,text,TRUE,,815,114,50,50,https://daraz.com.bd/,536,0,476
1.71449E+12,108927,HomePage-1,200,OK,New Thread 1-11,text,TRUE,,1153566,118,50,50,https://www.daraz.com.bd/,1345,0,549
1.71449E+12,108834,HomePage,200,OK,New Thread 1-44,text,TRUE,,1154391,232,50,50,https://www.daraz.com.bd/,230,0,176
1.71449E+12,230,HomePage-0,301,Moved Permanently,New Thread 1-44,text,TRUE,,815,114,50,50,https://daraz.com.bd/,230,0,176
1.71449E+12,108603,HomePage-1,200,OK,New Thread 1-44,text,TRUE,,1153576,118,50,50,https://www.daraz.com.bd/,1634,0,218
1.71449E+12,110243,HomePage,200,OK,New Thread 1-8,text,TRUE,,1154375,232,50,50,https://www.daraz.com.bd/,593,0,533
1.71449E+12,597,HomePage-0,301,Moved Permanently,New Thread 1-8,text,TRUE,,815,114,50,50,https://daraz.com.bd/,593,0,533
1.71449E+12,109644,HomePage-1,200,OK,New Thread 1-8,text,TRUE,,1153560,118,50,50,https://www.daraz.com.bd/,1067,0,545
1.71449E+12,113602,HomePage,200,OK,New Thread 1-39,text,TRUE,,1154387,232,50,50,https://www.daraz.com.bd/,237,0,178
1.71449E+12,237,HomePage-0,301,Moved Permanently,New Thread 1-39,text,TRUE,,815,114,50,50,https://daraz.com.bd/,237,0,178
1.71449E+12,113364,HomePage-1,200,OK,New Thread 1-39,text,TRUE,,1153572,118,50,50,https://www.daraz.com.bd/,1168,0,318
1.71449E+12,115987,HomePage,200,OK,New Thread 1-2,text,TRUE,,1154388,232,50,50,https://www.daraz.com.bd/,670,0,610
1.71449E+12,674,HomePage-0,301,Moved Permanently,New Thread 1-2,text,TRUE,,815,114,50,50,https://daraz.com.bd/,670,0,610
1.71449E+12,115310,HomePage-1,200,OK,New Thread 1-2,text,TRUE,,1153573,118,50,50,https://www.daraz.com.bd/,3016,0,548
1.71449E+12,122170,HomePage,200,OK,New Thread 1-24,text,TRUE,,1154377,232,50,50,https://www.daraz.com.bd/,277,0,217
1.71449E+12,281,HomePage-0,301,Moved Permanently,New Thread 1-24,text,TRUE,,815,114,50,50,https://daraz.com.bd/,277,0,217
1.71449E+12,121887,HomePage-1,200,OK,New Thread 1-24,text,TRUE,,1153562,118,50,50,https://www.daraz.com.bd/,605,0,545
1.71449E+12,64630,Cart,200,OK,New Thread 1-3,text,TRUE,,1155914,363,50,50,https://www.daraz.com.bd/cart/,853,0,724
1.71449E+12,853,Cart-0,301,Moved Permanently,New Thread 1-3,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,853,0,724
1.71449E+12,406,Cart-1,301,Moved Permanently,New Thread 1-3,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,406,0,258
1.71449E+12,63370,Cart-2,200,OK,New Thread 1-3,text,TRUE,,1154710,123,50,50,https://www.daraz.com.bd/cart/,136,0,0
1.71449E+12,62319,Cart,200,OK,New Thread 1-33,text,TRUE,,1154752,363,50,50,https://www.daraz.com.bd/cart/,871,0,737
1.71449E+12,871,Cart-0,301,Moved Permanently,New Thread 1-33,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,871,0,737
1.71449E+12,1411,Cart-1,301,Moved Permanently,New Thread 1-33,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,1411,0,1270
1.71449E+12,60035,Cart-2,200,OK,New Thread 1-33,text,TRUE,,1153548,123,50,50,https://www.daraz.com.bd/cart/,158,0,0
1.71449E+12,63881,Cart,200,OK,New Thread 1-23,text,TRUE,,1154753,363,50,50,https://www.daraz.com.bd/cart/,2061,0,1935
1.71449E+12,2061,Cart-0,301,Moved Permanently,New Thread 1-23,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,2061,0,1935
1.71449E+12,405,Cart-1,301,Moved Permanently,New Thread 1-23,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,405,0,260
1.71449E+12,61415,Cart-2,200,OK,New Thread 1-23,text,TRUE,,1153549,123,50,50,https://www.daraz.com.bd/cart/,656,0,0
1.71449E+12,133481,HomePage,200,OK,New Thread 1-50,text,TRUE,,1154343,232,50,50,https://www.daraz.com.bd/,220,0,165
1.71449E+12,220,HomePage-0,301,Moved Permanently,New Thread 1-50,text,TRUE,,815,114,50,50,https://daraz.com.bd/,220,0,165
1.71449E+12,133261,HomePage-1,200,OK,New Thread 1-50,text,TRUE,,1153528,118,50,50,https://www.daraz.com.bd/,9370,0,498
1.71449E+12,74771,Cart,200,OK,New Thread 1-28,text,TRUE,,1155922,363,50,50,https://www.daraz.com.bd/cart/,1862,0,1728
1.71449E+12,1862,Cart-0,301,Moved Permanently,New Thread 1-28,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,1862,0,1728
1.71449E+12,3222,Cart-1,301,Moved Permanently,New Thread 1-28,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,3222,0,3073
1.71449E+12,69686,Cart-2,200,OK,New Thread 1-28,text,TRUE,,1154718,123,50,50,https://www.daraz.com.bd/cart/,163,0,0
1.71449E+12,75028,Cart,200,OK,New Thread 1-25,text,TRUE,,1155905,363,50,50,https://www.daraz.com.bd/cart/,417,0,273
1.71449E+12,417,Cart-0,301,Moved Permanently,New Thread 1-25,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,417,0,273
1.71449E+12,422,Cart-1,301,Moved Permanently,New Thread 1-25,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,422,0,277
1.71449E+12,74189,Cart-2,200,OK,New Thread 1-25,text,TRUE,,1154701,123,50,50,https://www.daraz.com.bd/cart/,142,0,0
1.71449E+12,146854,HomePage,200,OK,New Thread 1-15,text,TRUE,,1154332,232,50,50,https://www.daraz.com.bd/,455,0,395
1.71449E+12,459,HomePage-0,301,Moved Permanently,New Thread 1-15,text,TRUE,,815,114,50,50,https://daraz.com.bd/,455,0,395
1.71449E+12,146392,HomePage-1,200,OK,New Thread 1-15,text,TRUE,,1153517,118,50,50,https://www.daraz.com.bd/,1351,0,551
1.71449E+12,76247,Cart,200,OK,New Thread 1-27,text,TRUE,,1154738,363,50,50,https://www.daraz.com.bd/cart/,401,0,266
1.71449E+12,401,Cart-0,301,Moved Permanently,New Thread 1-27,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,401,0,266
1.71449E+12,398,Cart-1,301,Moved Permanently,New Thread 1-27,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,398,0,260
1.71449E+12,75447,Cart-2,200,OK,New Thread 1-27,text,TRUE,,1153534,123,50,50,https://www.daraz.com.bd/cart/,146,0,0
1.71449E+12,82465,Cart,200,OK,New Thread 1-12,text,TRUE,,1154728,363,50,50,https://www.daraz.com.bd/cart/,413,0,279
1.71449E+12,413,Cart-0,301,Moved Permanently,New Thread 1-12,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,413,0,279
1.71449E+12,439,Cart-1,301,Moved Permanently,New Thread 1-12,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,439,0,273
1.71449E+12,81612,Cart-2,200,OK,New Thread 1-12,text,TRUE,,1153524,123,50,50,https://www.daraz.com.bd/cart/,419,0,0
1.71449E+12,70589,Cart,200,OK,New Thread 1-46,text,TRUE,,1154755,363,50,50,https://www.daraz.com.bd/cart/,803,0,666
1.71449E+12,803,Cart-0,301,Moved Permanently,New Thread 1-46,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,803,0,666
1.71449E+12,1406,Cart-1,301,Moved Permanently,New Thread 1-46,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,1406,0,1267
1.71449E+12,68379,Cart-2,200,OK,New Thread 1-46,text,TRUE,,1153551,123,50,50,https://www.daraz.com.bd/cart/,153,0,0
1.71449E+12,89154,Cart,200,OK,New Thread 1-43,text,TRUE,,1155895,363,50,50,https://www.daraz.com.bd/cart/,781,0,260
1.71449E+12,782,Cart-0,301,Moved Permanently,New Thread 1-43,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,781,0,260
1.71449E+12,405,Cart-1,301,Moved Permanently,New Thread 1-43,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,405,0,262
1.71449E+12,87966,Cart-2,200,OK,New Thread 1-43,text,TRUE,,1154691,123,50,50,https://www.daraz.com.bd/cart/,359,0,0
1.71449E+12,24131,Products,200,OK,New Thread 1-23,text,TRUE,,412850,375,50,50,https://www.daraz.com.bd/products/,1212,0,1083
1.71449E+12,1212,Products-0,301,Moved Permanently,New Thread 1-23,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,1212,0,1083
1.71449E+12,423,Products-1,301,Moved Permanently,New Thread 1-23,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,423,0,272
1.71449E+12,22496,Products-2,200,OK,New Thread 1-23,text,TRUE,,411638,127,50,50,https://www.daraz.com.bd/products/,291,0,0
1.71449E+12,67343,Cart,200,OK,New Thread 1-31,text,TRUE,,1154881,363,50,50,https://www.daraz.com.bd/cart/,414,0,277
1.71449E+12,414,Cart-0,301,Moved Permanently,New Thread 1-31,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,414,0,277
1.71449E+12,401,Cart-1,301,Moved Permanently,New Thread 1-31,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,401,0,260
1.71449E+12,66527,Cart-2,200,OK,New Thread 1-31,text,TRUE,,1153677,123,50,50,https://www.daraz.com.bd/cart/,142,0,0
1.71449E+12,159206,HomePage,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 896,212; actual size: 508,470)",New Thread 1-49,text,FALSE,,2611,114,50,50,https://www.daraz.com.bd/,240,0,178
1.71449E+12,240,HomePage-0,301,Moved Permanently,New Thread 1-49,text,TRUE,,815,114,50,50,https://daraz.com.bd/,240,0,178
1.71449E+12,158966,HomePage-1,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 896,212; actual size: 508,470)",New Thread 1-49,text,FALSE,,1796,0,50,50,https://www.daraz.com.bd/,643,0,507
1.71449E+12,79646,Cart,200,OK,New Thread 1-16,text,TRUE,,1154768,363,50,50,https://www.daraz.com.bd/cart/,412,0,279
1.71449E+12,412,Cart-0,301,Moved Permanently,New Thread 1-16,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,412,0,279
1.71449E+12,423,Cart-1,301,Moved Permanently,New Thread 1-16,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,423,0,276
1.71449E+12,78810,Cart-2,200,OK,New Thread 1-16,text,TRUE,,1153564,123,50,50,https://www.daraz.com.bd/cart/,145,0,0
1.71449E+12,29405,Products,200,OK,New Thread 1-33,text,TRUE,,412889,375,50,50,https://www.daraz.com.bd/products/,796,0,647
1.71449E+12,796,Products-0,301,Moved Permanently,New Thread 1-33,text,TRUE,,823,122,50,50,https://daraz.com.bd/products,796,0,647
1.71449E+12,2471,Products-1,301,Moved Permanently,New Thread 1-33,,TRUE,,389,126,50,50,https://www.daraz.com.bd/products,2471,0,1926
1.71449E+12,26138,Products-2,200,OK,New Thread 1-33,text,TRUE,,411677,127,50,50,https://www.daraz.com.bd/products/,259,0,0
1.71449E+12,84876,Cart,200,OK,New Thread 1-4,text,TRUE,,1154736,363,50,50,https://www.daraz.com.bd/cart/,400,0,263
1.71449E+12,400,Cart-0,301,Moved Permanently,New Thread 1-4,text,TRUE,,819,118,50,50,https://daraz.com.bd/cart,400,0,263
1.71449E+12,801,Cart-1,301,Moved Permanently,New Thread 1-4,,TRUE,,385,122,50,50,https://www.daraz.com.bd/cart,801,0,260
1.71449E+12,83675,Cart-2,200,OK,New Thread 1-4,text,TRUE,,1153532,123,50,50,https://www.daraz.com.bd/cart/,661,0,0
1.71449E+12,162055,HomePage,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,New Thread 1-42,text,FALSE,,4656,114,50,50,https://www.daraz.com.bd/,219,0,163
1.71449E+12,219,HomePage-0,301,Moved Permanently,New Thread 1-42,text,TRUE,,815,114,50,50,https://daraz.com.bd/,219,0,163
1.71449E+12,161835,HomePage-1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,New Thread 1-42,text,FALSE,,3841,0,50,50,https://www.daraz.com.bd/,0,0,280
1.71449E+12,163534,HomePage,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 937,270; actual size: 738,504)",New Thread 1-17,text,FALSE,,2611,114,50,50,https://www.daraz.com.bd/,416,0,356
1.71449E+12,420,HomePage-0,301,Moved Permanently,New Thread 1-17,text,TRUE,,815,114,50,50,https://daraz.com.bd/,416,0,356
1.71449E+12,163112,HomePage-1,Non HTTP response code: org.apache.http.TruncatedChunkException,"Non HTTP response message: Truncated chunk (expected size: 937,270; actual size: 738,504)",New Thread 1-17,text,FALSE,,1796,0,50,50,https://www.daraz.com.bd/,1957,0,545
